# OpenSignals Text File Format. Version 1
# {"20:15:05:29:22:23": {"sensor": ["EMGBIT", "EDABIT", "ECGBIT"], "device name": "20:15:05:29:22:23", "column": ["nSeq", "I1", "I2", "I3", "I4", "EMG", "EDA", "ECG"], "sync interval": 2, "time": "13:17:8.207", "comments": "", "device connection": "/dev/tty.bitalino-DevB", "channels": [1, 2, 3], "keywords": "", "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": 771, "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["EMG", "EDA", "ECG"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "date": "2020-1-8", "special": [{}, {}, {}]}}
# EndOfHeader
0	0	0	0	0	0	384	217	
1	0	0	0	0	0	384	231	
2	0	0	0	0	0	384	243	
3	0	0	0	0	0	384	255	
4	0	0	0	0	0	384	263	
5	0	0	0	0	0	384	271	
6	0	0	0	0	0	384	278	
7	0	0	0	0	0	384	280	
8	0	0	0	0	0	384	284	
9	0	0	0	0	0	384	286	
10	0	0	0	0	0	384	287	
11	0	0	0	0	0	384	287	
12	0	0	0	0	0	384	287	
13	0	0	0	0	0	384	287	
14	0	0	0	0	0	384	287	
15	0	0	0	0	0	380	286	
0	0	0	0	0	0	380	284	
1	0	0	0	0	0	380	284	
2	0	0	0	0	0	380	281	
3	0	0	0	0	0	380	280	
4	0	0	0	0	0	380	280	
5	0	0	0	0	0	380	275	
6	0	0	0	0	0	380	273	
7	0	0	0	0	0	377	271	
8	0	0	0	0	0	377	271	
9	0	0	0	0	0	377	270	
10	0	0	0	0	0	377	270	
11	0	0	0	0	0	377	270	
12	0	0	0	0	0	376	270	
13	0	0	0	0	0	376	271	
14	0	0	0	0	0	376	273	
15	0	0	0	0	0	376	280	
0	0	0	0	0	0	376	281	
1	0	0	0	0	0	376	287	
2	0	0	0	0	0	376	289	
3	0	0	0	0	0	376	295	
4	0	0	0	0	0	376	297	
5	0	0	0	0	0	376	302	
6	0	0	0	0	0	376	304	
7	0	0	0	0	0	376	305	
8	0	0	0	0	0	376	307	
9	0	0	0	0	0	376	307	
10	0	0	0	0	0	376	307	
11	0	0	0	0	0	376	307	
12	0	0	0	0	0	376	307	
13	0	0	0	0	0	376	307	
14	0	0	0	0	0	376	305	
15	0	0	0	0	0	376	305	
0	0	0	0	0	0	376	307	
1	0	0	0	0	0	376	307	
2	0	0	0	0	0	376	312	
3	0	0	0	0	0	376	313	
4	0	0	0	0	0	374	318	
5	0	0	0	0	0	374	319	
6	0	0	0	0	0	371	326	
7	0	0	0	0	0	371	327	
8	0	0	0	0	0	371	334	
9	0	0	0	0	0	371	335	
10	0	0	0	0	0	371	339	
11	0	0	0	0	0	371	342	
12	0	0	0	0	0	371	344	
13	0	0	0	0	0	371	344	
14	0	0	0	0	0	371	344	
15	0	0	0	0	0	371	345	
0	0	0	0	0	0	369	348	
1	0	0	0	0	0	369	350	
2	0	0	0	0	0	369	352	
3	0	0	0	0	0	369	355	
4	0	0	0	0	0	369	359	
5	0	0	0	0	0	369	364	
6	0	0	0	0	0	369	371	
7	0	0	0	0	0	368	380	
8	0	0	0	0	0	368	387	
9	0	0	0	0	0	368	396	
10	0	0	0	0	0	368	403	
11	0	0	0	0	0	368	412	
12	0	0	0	0	0	368	415	
13	0	0	0	0	0	368	423	
14	0	0	0	0	0	368	423	
15	0	0	0	0	0	368	422	
0	0	0	0	0	0	368	415	
1	0	0	0	0	0	368	408	
2	0	0	0	0	0	368	396	
3	0	0	0	0	0	368	384	
4	0	0	0	0	0	368	366	
5	0	0	0	0	0	368	348	
6	0	0	0	0	0	368	332	
7	0	0	0	0	0	368	313	
8	0	0	0	0	0	366	300	
9	0	0	0	0	0	366	286	
10	0	0	0	0	0	366	275	
11	0	0	0	0	0	366	268	
12	0	0	0	0	0	366	263	
13	0	0	0	0	0	366	255	
14	0	0	0	0	0	366	255	
15	0	0	0	0	0	364	263	
0	0	0	0	0	0	366	268	
1	0	0	0	0	0	364	271	
2	0	0	0	0	0	364	280	
3	0	0	0	0	0	364	287	
4	0	0	0	0	0	364	295	
5	0	0	0	0	0	364	304	
6	0	0	0	0	0	364	312	
7	0	0	0	0	0	364	318	
8	0	0	0	0	0	364	323	
9	0	0	0	0	0	364	327	
10	0	0	0	0	0	364	335	
11	0	0	0	0	0	364	344	
12	0	0	0	0	0	364	348	
13	0	0	0	0	0	364	352	
14	0	0	0	0	0	364	355	
15	0	0	0	0	0	364	359	
0	0	0	0	0	0	364	368	
1	0	0	0	0	0	364	371	
2	0	0	0	0	0	361	376	
3	0	0	0	0	0	361	384	
4	0	0	0	0	0	361	385	
5	0	0	0	0	0	359	391	
6	0	0	0	0	0	359	396	
7	0	0	0	0	0	359	399	
8	0	0	0	0	0	359	408	
9	0	0	0	0	0	359	412	
10	0	0	0	0	0	359	415	
11	0	0	0	0	0	359	419	
12	0	0	0	0	0	359	423	
13	0	0	0	0	0	359	428	
14	0	0	0	0	0	359	432	
15	0	0	0	0	0	359	432	
0	0	0	0	0	0	359	432	
1	0	0	0	0	0	359	428	
2	0	0	0	0	0	359	423	
3	0	0	0	0	0	359	422	
4	0	0	0	0	0	359	415	
5	0	0	0	0	0	359	412	
6	0	0	0	0	0	359	408	
7	0	0	0	0	0	359	403	
8	0	0	0	0	0	359	403	
9	0	0	0	0	0	359	401	
10	0	0	0	0	0	359	401	
11	0	0	0	0	0	359	403	
12	0	0	0	0	0	359	408	
13	0	0	0	0	0	359	412	
14	0	0	0	0	0	359	415	
15	0	0	0	0	0	359	422	
0	0	0	0	0	0	359	425	
1	0	0	0	0	0	359	432	
2	0	0	0	0	0	359	435	
3	0	0	0	0	0	359	440	
4	0	0	0	0	0	359	444	
5	0	0	0	0	0	359	448	
6	0	0	0	0	0	359	448	
7	0	0	0	0	0	359	448	
8	0	0	0	0	0	359	448	
9	0	0	0	0	0	359	448	
10	0	0	0	0	0	359	448	
11	0	0	0	0	0	359	448	
12	0	0	0	0	0	359	444	
13	0	0	0	0	0	359	440	
14	0	0	0	0	0	359	440	
15	0	0	0	0	0	359	435	
0	0	0	0	0	0	359	433	
1	0	0	0	0	0	359	432	
2	0	0	0	0	0	359	432	
3	0	0	0	0	0	359	433	
4	0	0	0	0	0	359	435	
5	0	0	0	0	0	359	440	
6	0	0	0	0	0	359	448	
7	0	0	0	0	0	359	451	
8	0	0	0	0	0	359	460	
9	0	0	0	0	0	359	467	
10	0	0	0	0	0	359	476	
11	0	0	0	0	0	359	481	
12	0	0	0	0	0	359	487	
13	0	0	0	0	0	359	496	
14	0	0	0	0	0	359	499	
15	0	0	0	0	0	359	504	
0	0	0	0	0	0	359	505	
1	0	0	0	0	0	359	508	
2	0	0	0	0	0	359	508	
3	0	0	0	0	0	359	510	
4	0	0	0	0	0	359	508	
5	0	0	0	0	0	359	510	
6	0	0	0	0	0	359	511	
7	0	0	0	0	0	359	512	
8	0	0	0	0	0	359	515	
9	0	0	0	0	0	359	519	
10	0	0	0	0	0	359	519	
11	0	0	0	0	0	359	527	
12	0	0	0	0	0	359	531	
13	0	0	0	0	0	359	536	
14	0	0	0	0	0	359	542	
15	0	0	0	0	0	359	547	
0	0	0	0	0	0	359	551	
1	0	0	0	0	0	359	551	
2	0	0	0	0	0	359	556	
3	0	0	0	0	0	359	556	
4	0	0	0	0	0	359	556	
5	0	0	0	0	0	359	553	
6	0	0	0	0	0	359	551	
7	0	0	0	0	0	359	547	
8	0	0	0	0	0	361	547	
9	0	0	0	0	0	361	543	
10	0	0	0	0	0	361	540	
11	0	0	0	0	0	361	536	
12	0	0	0	0	0	361	532	
13	0	0	0	0	0	364	527	
14	0	0	0	0	0	364	526	
15	0	0	0	0	0	364	519	
0	0	0	0	0	0	361	518	
1	0	0	0	0	0	364	513	
2	0	0	0	0	0	364	510	
3	0	0	0	0	0	364	504	
4	0	0	0	0	0	364	499	
5	0	0	0	0	0	364	496	
6	0	0	0	0	0	364	492	
7	0	0	0	0	0	364	487	
8	0	0	0	0	0	364	483	
9	0	0	0	0	0	364	480	
10	0	0	0	0	0	364	480	
11	0	0	0	0	0	364	478	
12	0	0	0	0	0	364	478	
13	0	0	0	0	0	364	480	
14	0	0	0	0	0	364	480	
15	0	0	0	0	0	364	483	
0	0	0	0	0	0	364	487	
1	0	0	0	0	0	364	489	
2	0	0	0	0	0	364	494	
3	0	0	0	0	0	364	496	
4	0	0	0	0	0	364	499	
5	0	0	0	0	0	364	504	
6	0	0	0	0	0	364	504	
7	0	0	0	0	0	364	504	
8	0	0	0	0	0	364	504	
9	0	0	0	0	0	364	504	
10	0	0	0	0	0	366	499	
11	0	0	0	0	0	366	497	
12	0	0	0	0	0	366	496	
13	0	0	0	0	0	366	492	
14	0	0	0	0	0	366	487	
15	0	0	0	0	0	366	486	
0	0	0	0	0	0	366	481	
1	0	0	0	0	0	366	480	
2	0	0	0	0	0	366	476	
3	0	0	0	0	0	366	472	
4	0	0	0	0	0	366	467	
5	0	0	0	0	0	368	463	
6	0	0	0	0	0	368	463	
7	0	0	0	0	0	366	460	
8	0	0	0	0	0	368	455	
9	0	0	0	0	0	368	454	
10	0	0	0	0	0	368	451	
11	0	0	0	0	0	368	448	
12	0	0	0	0	0	368	444	
13	0	0	0	0	0	368	440	
14	0	0	0	0	0	368	438	
15	0	0	0	0	0	368	432	
0	0	0	0	0	0	368	430	
1	0	0	0	0	0	368	423	
2	0	0	0	0	0	368	419	
3	0	0	0	0	0	368	415	
4	0	0	0	0	0	368	414	
5	0	0	0	0	0	368	412	
6	0	0	0	0	0	368	412	
7	0	0	0	0	0	368	412	
8	0	0	0	0	0	368	412	
9	0	0	0	0	0	368	415	
10	0	0	0	0	0	368	415	
11	0	0	0	0	0	368	422	
12	0	0	0	0	0	368	423	
13	0	0	0	0	0	368	430	
14	0	0	0	0	0	369	433	
15	0	0	0	0	0	368	440	
0	0	0	0	0	0	369	441	
1	0	0	0	0	0	369	444	
2	0	0	0	0	0	369	448	
3	0	0	0	0	0	369	448	
4	0	0	0	0	0	369	448	
5	0	0	0	0	0	369	444	
6	0	0	0	0	0	369	440	
7	0	0	0	0	0	369	440	
8	0	0	0	0	0	369	433	
9	0	0	0	0	0	369	430	
10	0	0	0	0	0	371	423	
11	0	0	0	0	0	371	419	
12	0	0	0	0	0	371	415	
13	0	0	0	0	0	371	415	
14	0	0	0	0	0	371	412	
15	0	0	0	0	0	371	412	
0	0	0	0	0	0	371	412	
1	0	0	0	0	0	371	414	
2	0	0	0	0	0	371	415	
3	0	0	0	0	0	371	415	
4	0	0	0	0	0	371	419	
5	0	0	0	0	0	371	423	
6	0	0	0	0	0	371	423	
7	0	0	0	0	0	371	428	
8	0	0	0	0	0	371	428	
9	0	0	0	0	0	371	430	
10	0	0	0	0	0	371	428	
11	0	0	0	0	0	371	428	
12	0	0	0	0	0	371	428	
13	0	0	0	0	0	371	425	
14	0	0	0	0	0	369	423	
15	0	0	0	0	0	369	423	
0	0	0	0	0	0	369	423	
1	0	0	0	0	0	368	423	
2	0	0	0	0	0	368	422	
3	0	0	0	0	0	368	422	
4	0	0	0	0	0	368	422	
5	0	0	0	0	0	368	423	
6	0	0	0	0	0	366	423	
7	0	0	0	0	0	364	425	
8	0	0	0	0	0	364	430	
9	0	0	0	0	0	364	433	
10	0	0	0	0	0	359	440	
11	0	0	0	0	0	359	448	
12	0	0	0	0	0	359	451	
13	0	0	0	0	0	358	455	
14	0	0	0	0	0	355	462	
15	0	0	0	0	0	353	465	
0	0	0	0	0	0	352	472	
1	0	0	0	0	0	352	472	
2	0	0	0	0	0	350	473	
3	0	0	0	0	0	348	476	
4	0	0	0	0	0	345	473	
5	0	0	0	0	0	344	472	
6	0	0	0	0	0	344	472	
7	0	0	0	0	0	339	470	
8	0	0	0	0	0	335	467	
9	0	0	0	0	0	335	463	
10	0	0	0	0	0	334	463	
11	0	0	0	0	0	329	462	
12	0	0	0	0	0	327	460	
13	0	0	0	0	0	326	455	
14	0	0	0	0	0	319	454	
15	0	0	0	0	0	319	449	
0	0	0	0	0	0	316	448	
1	0	0	0	0	0	312	444	
2	0	0	0	0	0	312	440	
3	0	0	0	0	0	307	435	
4	0	0	0	0	0	304	432	
5	0	0	0	0	0	300	428	
6	0	0	0	0	0	295	423	
7	0	0	0	0	0	294	419	
8	0	0	0	0	0	291	415	
9	0	0	0	0	0	287	415	
10	0	0	0	0	0	286	415	
11	0	0	0	0	0	281	415	
12	0	0	0	0	0	280	415	
13	0	0	0	0	0	276	415	
14	0	0	0	0	0	273	419	
15	0	0	0	0	0	271	423	
0	0	0	0	0	0	270	428	
1	0	0	0	0	0	265	432	
2	0	0	0	0	0	263	440	
3	0	0	0	0	0	259	444	
4	0	0	0	0	0	255	449	
5	0	0	0	0	0	255	455	
6	0	0	0	0	0	252	460	
7	0	0	0	0	0	248	463	
8	0	0	0	0	0	246	470	
9	0	0	0	0	0	241	472	
10	0	0	0	0	0	240	476	
11	0	0	0	0	0	236	480	
12	0	0	0	0	0	231	481	
13	0	0	0	0	0	227	486	
14	0	0	0	0	0	225	487	
15	0	0	0	0	0	224	487	
0	0	0	0	0	0	217	492	
1	0	0	0	0	0	216	492	
2	0	0	0	0	0	211	492	
3	0	0	0	0	0	207	492	
4	0	0	0	0	0	204	492	
5	0	0	0	0	0	199	492	
6	0	0	0	0	0	195	487	
7	0	0	0	0	0	192	487	
8	0	0	0	0	0	188	487	
9	0	0	0	0	0	184	486	
10	0	0	0	0	0	179	483	
11	0	0	0	0	0	176	481	
12	0	0	0	0	0	172	480	
13	0	0	0	0	0	167	480	
14	0	0	0	0	0	163	480	
15	0	0	0	0	0	159	476	
0	0	0	0	0	0	158	476	
1	0	0	0	0	0	152	472	
2	0	0	0	0	0	150	472	
3	0	0	0	0	0	143	467	
4	0	0	0	0	0	142	463	
5	0	0	0	0	0	135	463	
6	0	0	0	0	0	134	462	
7	0	0	0	0	0	127	460	
8	0	0	0	0	0	126	460	
9	0	0	0	0	0	121	460	
10	0	0	0	0	0	120	460	
11	0	0	0	0	0	115	462	
12	0	0	0	0	0	112	463	
13	0	0	0	0	0	108	463	
14	0	0	0	0	0	103	467	
15	0	0	0	0	0	100	472	
0	0	0	0	0	0	97	476	
1	0	0	0	0	0	95	480	
2	0	0	0	0	0	92	481	
3	0	0	0	0	0	88	487	
4	0	0	0	0	0	83	487	
5	0	0	0	0	0	79	494	
6	0	0	0	0	0	79	496	
7	0	0	0	0	0	76	499	
8	0	0	0	0	0	71	502	
9	0	0	0	0	0	70	504	
10	0	0	0	0	0	65	504	
11	0	0	0	0	0	63	505	
12	0	0	0	0	0	60	508	
13	0	0	0	0	0	57	508	
14	0	0	0	0	0	56	508	
15	0	0	0	0	0	52	505	
0	0	0	0	0	0	51	505	
1	0	0	0	0	0	48	504	
2	0	0	0	0	0	46	504	
3	0	0	0	0	0	44	504	
4	0	0	0	0	0	39	499	
5	0	0	0	0	0	39	502	
6	0	0	0	0	0	36	499	
7	0	0	0	0	0	35	499	
8	0	0	0	0	0	31	499	
9	0	0	0	0	0	31	497	
10	0	0	0	0	0	28	497	
11	0	0	0	0	0	28	497	
12	0	0	0	0	0	24	496	
13	0	0	0	0	0	24	496	
14	0	0	0	0	0	22	496	
15	0	0	0	0	0	19	492	
0	0	0	0	0	0	19	487	
1	0	0	0	0	0	15	487	
2	0	0	0	0	0	15	483	
3	0	0	0	0	0	15	480	
4	0	0	0	0	0	12	476	
5	0	0	0	0	0	12	472	
6	0	0	0	0	0	9	472	
7	0	0	0	0	0	7	467	
8	0	0	0	0	0	7	465	
9	0	0	0	0	0	7	463	
10	0	0	0	0	0	6	463	
11	0	0	0	0	0	3	465	
12	0	0	0	0	0	3	467	
13	0	0	0	0	0	3	472	
14	0	0	0	0	0	1	472	
15	0	0	0	0	0	0	480	
0	0	0	0	0	0	0	481	
1	0	0	0	0	0	0	487	
2	0	0	0	0	0	0	492	
3	0	0	0	0	0	0	496	
4	0	0	0	0	0	0	504	
5	0	0	0	0	0	0	508	
6	0	0	0	0	0	0	513	
7	0	0	0	0	0	0	519	
8	0	0	0	0	0	0	527	
9	0	0	0	0	0	0	536	
10	0	0	0	0	0	0	540	
11	0	0	0	0	0	1	543	
12	0	0	0	0	0	3	551	
13	0	0	0	0	0	7	556	
14	0	0	0	0	0	9	560	
15	0	0	0	0	0	14	561	
0	0	0	0	0	0	17	563	
1	0	0	0	0	0	22	568	
2	0	0	0	0	0	25	568	
3	0	0	0	0	0	31	568	
4	0	0	0	0	0	35	568	
5	0	0	0	0	0	39	568	
6	0	0	0	0	0	46	569	
7	0	0	0	0	0	49	572	
8	0	0	0	0	0	56	572	
9	0	0	0	0	0	62	574	
10	0	0	0	0	0	67	575	
11	0	0	0	0	0	71	575	
12	0	0	0	0	0	79	575	
13	0	0	0	0	0	88	579	
14	0	0	0	0	0	94	582	
15	0	0	0	0	0	99	582	
0	0	0	0	0	0	105	583	
1	0	0	0	0	0	113	583	
2	0	0	0	0	0	120	583	
3	0	0	0	0	0	127	583	
4	0	0	0	0	0	134	582	
5	0	0	0	0	0	140	575	
6	0	0	0	0	0	147	574	
7	0	0	0	0	0	156	568	
8	0	0	0	0	0	159	563	
9	0	0	0	0	0	167	558	
10	0	0	0	0	0	176	551	
11	0	0	0	0	0	184	543	
12	0	0	0	0	0	190	543	
13	0	0	0	0	0	195	540	
14	0	0	0	0	0	204	540	
15	0	0	0	0	0	207	540	
0	0	0	0	0	0	216	540	
1	0	0	0	0	0	224	543	
2	0	0	0	0	0	230	543	
3	0	0	0	0	0	236	551	
4	0	0	0	0	0	241	560	
5	0	0	0	0	0	248	568	
6	0	0	0	0	0	255	572	
7	0	0	0	0	0	255	575	
8	0	0	0	0	0	268	588	
9	0	0	0	0	0	271	595	
10	0	0	0	0	0	280	604	
11	0	0	0	0	0	284	609	
12	0	0	0	0	0	287	615	
13	0	0	0	0	0	295	620	
14	0	0	0	0	0	300	624	
15	0	0	0	0	0	305	625	
0	0	0	0	0	0	312	627	
1	0	0	0	0	0	316	627	
2	0	0	0	0	0	319	627	
3	0	0	0	0	0	326	627	
4	0	0	0	0	0	327	627	
5	0	0	0	0	0	335	627	
6	0	0	0	0	0	339	632	
7	0	0	0	0	0	344	632	
8	0	0	0	0	0	348	633	
9	0	0	0	0	0	352	638	
10	0	0	0	0	0	355	639	
11	0	0	0	0	0	359	639	
12	0	0	0	0	0	361	652	
13	0	0	0	0	0	366	655	
14	0	0	0	0	0	369	664	
15	0	0	0	0	0	371	665	
0	0	0	0	0	0	376	671	
1	0	0	0	0	0	380	675	
2	0	0	0	0	0	384	679	
3	0	0	0	0	0	384	684	
4	0	0	0	0	0	387	686	
5	0	0	0	0	0	391	688	
6	0	0	0	0	0	391	688	
7	0	0	0	0	0	396	688	
8	0	0	0	0	0	398	688	
9	0	0	0	0	0	399	688	
10	0	0	0	0	0	401	684	
11	0	0	0	0	0	403	679	
12	0	0	0	0	0	408	678	
13	0	0	0	0	0	408	671	
14	0	0	0	0	0	409	668	
15	0	0	0	0	0	412	664	
0	0	0	0	0	0	414	655	
1	0	0	0	0	0	415	654	
2	0	0	0	0	0	415	647	
3	0	0	0	0	0	415	639	
4	0	0	0	0	0	419	639	
5	0	0	0	0	0	419	639	
6	0	0	0	0	0	423	639	
7	0	0	0	0	0	423	639	
8	0	0	0	0	0	423	639	
9	0	0	0	0	0	423	639	
10	0	0	0	0	0	423	639	
11	0	0	0	0	0	428	647	
12	0	0	0	0	0	428	647	
13	0	0	0	0	0	430	649	
14	0	0	0	0	0	430	654	
15	0	0	0	0	0	432	655	
0	0	0	0	0	0	432	657	
1	0	0	0	0	0	432	659	
2	0	0	0	0	0	432	664	
3	0	0	0	0	0	432	668	
4	0	0	0	0	0	432	670	
5	0	0	0	0	0	432	671	
6	0	0	0	0	0	433	678	
7	0	0	0	0	0	433	679	
8	0	0	0	0	0	433	681	
9	0	0	0	0	0	433	684	
10	0	0	0	0	0	433	686	
11	0	0	0	0	0	433	688	
12	0	0	0	0	0	433	689	
13	0	0	0	0	0	433	689	
14	0	0	0	0	0	435	696	
15	0	0	0	0	0	435	696	
0	0	0	0	0	0	433	700	
1	0	0	0	0	0	433	704	
2	0	0	0	0	0	433	704	
3	0	0	0	0	0	433	704	
4	0	0	0	0	0	433	707	
5	0	0	0	0	0	433	707	
6	0	0	0	0	0	432	707	
7	0	0	0	0	0	432	707	
8	0	0	0	0	0	432	705	
9	0	0	0	0	0	432	704	
10	0	0	0	0	0	432	700	
11	0	0	0	0	0	432	696	
12	0	0	0	0	0	432	696	
13	0	0	0	0	0	432	689	
14	0	0	0	0	0	432	688	
15	0	0	0	0	0	432	684	
0	0	0	0	0	0	432	679	
1	0	0	0	0	0	432	679	
2	0	0	0	0	0	430	675	
3	0	0	0	0	0	430	671	
4	0	0	0	0	0	428	671	
5	0	0	0	0	0	430	671	
6	0	0	0	0	0	428	671	
7	0	0	0	0	0	428	671	
8	0	0	0	0	0	428	671	
9	0	0	0	0	0	428	670	
10	0	0	0	0	0	428	670	
11	0	0	0	0	0	428	668	
12	0	0	0	0	0	428	668	
13	0	0	0	0	0	425	665	
14	0	0	0	0	0	423	664	
15	0	0	0	0	0	423	664	
0	0	0	0	0	0	423	664	
1	0	0	0	0	0	423	664	
2	0	0	0	0	0	423	664	
3	0	0	0	0	0	423	665	
4	0	0	0	0	0	423	668	
5	0	0	0	0	0	423	670	
6	0	0	0	0	0	423	670	
7	0	0	0	0	0	423	671	
8	0	0	0	0	0	423	671	
9	0	0	0	0	0	423	671	
10	0	0	0	0	0	423	671	
11	0	0	0	0	0	422	671	
12	0	0	0	0	0	422	671	
13	0	0	0	0	0	422	671	
14	0	0	0	0	0	422	671	
15	0	0	0	0	0	419	671	
0	0	0	0	0	0	419	670	
1	0	0	0	0	0	419	668	
2	0	0	0	0	0	419	668	
3	0	0	0	0	0	419	668	
4	0	0	0	0	0	419	670	
5	0	0	0	0	0	419	671	
6	0	0	0	0	0	415	671	
7	0	0	0	0	0	415	678	
8	0	0	0	0	0	415	681	
9	0	0	0	0	0	415	688	
10	0	0	0	0	0	415	688	
11	0	0	0	0	0	415	689	
12	0	0	0	0	0	415	691	
13	0	0	0	0	0	415	688	
14	0	0	0	0	0	415	688	
15	0	0	0	0	0	415	679	
0	0	0	0	0	0	415	671	
1	0	0	0	0	0	415	664	
2	0	0	0	0	0	415	655	
3	0	0	0	0	0	415	647	
4	0	0	0	0	0	415	639	
5	0	0	0	0	0	415	632	
6	0	0	0	0	0	415	624	
7	0	0	0	0	0	415	620	
8	0	0	0	0	0	415	615	
9	0	0	0	0	0	415	617	
10	0	0	0	0	0	414	622	
11	0	0	0	0	0	414	632	
12	0	0	0	0	0	414	639	
13	0	0	0	0	0	414	655	
14	0	0	0	0	0	414	671	
15	0	0	0	0	0	414	696	
0	0	0	0	0	0	414	719	
1	0	0	0	0	0	414	752	
2	0	0	0	0	0	414	782	
3	0	0	0	0	0	414	816	
4	0	0	0	0	0	414	851	
5	0	0	0	0	0	414	888	
6	0	0	0	0	0	414	924	
7	0	0	0	0	0	414	956	
8	0	0	0	0	0	412	980	
9	0	0	0	0	0	412	988	
10	0	0	0	0	0	414	988	
11	0	0	0	0	0	414	988	
12	0	0	0	0	0	412	988	
13	0	0	0	0	0	414	984	
14	0	0	0	0	0	412	967	
15	0	0	0	0	0	412	944	
0	0	0	0	0	0	412	911	
1	0	0	0	0	0	414	876	
2	0	0	0	0	0	414	835	
3	0	0	0	0	0	412	792	
4	0	0	0	0	0	414	748	
5	0	0	0	0	0	414	704	
6	0	0	0	0	0	412	655	
7	0	0	0	0	0	414	615	
8	0	0	0	0	0	414	575	
9	0	0	0	0	0	414	543	
10	0	0	0	0	0	414	513	
11	0	0	0	0	0	414	487	
12	0	0	0	0	0	414	472	
13	0	0	0	0	0	414	455	
14	0	0	0	0	0	414	441	
15	0	0	0	0	0	414	433	
0	0	0	0	0	0	414	430	
1	0	0	0	0	0	415	428	
2	0	0	0	0	0	414	430	
3	0	0	0	0	0	414	432	
4	0	0	0	0	0	415	440	
5	0	0	0	0	0	415	448	
6	0	0	0	0	0	415	455	
7	0	0	0	0	0	415	467	
8	0	0	0	0	0	415	480	
9	0	0	0	0	0	415	494	
10	0	0	0	0	0	415	505	
11	0	0	0	0	0	415	519	
12	0	0	0	0	0	415	536	
13	0	0	0	0	0	415	547	
14	0	0	0	0	0	415	560	
15	0	0	0	0	0	415	574	
0	0	0	0	0	0	415	585	
1	0	0	0	0	0	415	600	
2	0	0	0	0	0	415	609	
3	0	0	0	0	0	415	622	
4	0	0	0	0	0	415	632	
5	0	0	0	0	0	415	639	
6	0	0	0	0	0	415	647	
7	0	0	0	0	0	415	655	
8	0	0	0	0	0	415	664	
9	0	0	0	0	0	415	670	
10	0	0	0	0	0	415	675	
11	0	0	0	0	0	415	679	
12	0	0	0	0	0	415	688	
13	0	0	0	0	0	415	689	
14	0	0	0	0	0	415	691	
15	0	0	0	0	0	415	696	
0	0	0	0	0	0	415	700	
1	0	0	0	0	0	415	700	
2	0	0	0	0	0	415	700	
3	0	0	0	0	0	415	700	
4	0	0	0	0	0	415	696	
5	0	0	0	0	0	415	696	
6	0	0	0	0	0	415	696	
7	0	0	0	0	0	415	691	
8	0	0	0	0	0	415	688	
9	0	0	0	0	0	415	684	
10	0	0	0	0	0	415	681	
11	0	0	0	0	0	415	679	
12	0	0	0	0	0	415	679	
13	0	0	0	0	0	415	679	
14	0	0	0	0	0	419	684	
